name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,method_3,2.9,7,26.1589663960723,21.2552298387156,-18.7459109932301,0.814127189487225,0.464808093524864,-42.9071894997608,5.26153663626786,5.93344245340806,12.7701442295155
kodim02,gauss,method_3,2.9,7,30.1968195832686,27.9023541530908,-7.59836784748388,0.983046643443474,0.97071384358638,-1.25454879881321,5.84949480761276,5.89182384046345,0.723635702618335
kodim03,gauss,method_3,2.9,7,31.2347025857045,28.76843227385,-7.89593019202708,0.959660928342066,0.942356631069006,-1.80316784418373,7.78056467874901,6.14193159417767,-21.0605933146076
kodim04,gauss,method_3,2.9,7,31.1946114909302,29.1679795315013,-6.49673729713914,0.95997698115759,0.9460372075281,-1.45209457133857,4.89240041702865,5.75908685559343,17.7149530841376
kodim05,gauss,method_3,2.9,7,25.809512559855,20.7335125148583,-19.6671674183111,0.872277366064175,0.645901648366947,-25.9522631796196,4.45431318800229,6.49871746930976,45.897183135081
