name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,method_3,4.4,5,26.1589663960723,21.796950015151,-16.6750333896077,0.814127189487225,0.516872743321068,-36.5120401338496,5.26153663626786,5.45116956122341,3.60413578893309
kodim02,gauss,method_3,4.4,5,30.1968195832686,28.4098762561993,-5.91765408321137,0.983046643443474,0.973830712468559,-0.937486642814054,5.84949480761276,5.28774182591595,-9.60344440285193
kodim03,gauss,method_3,4.4,5,31.2347025857045,29.3820048900664,-5.93153621538275,0.959660928342066,0.946817910620512,-1.33828702849672,7.78056467874901,5.96334064435796,-23.3559402102834
kodim04,gauss,method_3,4.4,5,31.1946114909302,29.9711271944853,-3.92210140780428,0.95997698115759,0.952985929702592,-0.728251988559913,4.89240041702865,5.17623731716369,5.80158768581384
kodim05,gauss,method_3,4.4,5,25.809512559855,21.617956114799,-16.2403549285767,0.872277366064175,0.704645879745714,-19.2176815357294,4.45431318800229,5.86567369560861,31.6852553477342
