name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,method_1,1.4,3,26.1589663960723,24.382678344187,-6.79036023438576,0.814127189487225,0.73029942355046,-10.29664246806,5.26153663626786,4.43509994455741,-15.7071355545414
kodim02,gauss,method_1,1.4,3,30.1968195832686,29.7251613917371,-1.56194658258921,0.983046643443474,0.981356409593979,-0.17193831653545,5.84949480761276,4.48033231119633,-23.4065084498331
kodim03,gauss,method_1,1.4,3,31.2347025857045,30.893944068898,-1.09096129816344,0.959660928342066,0.958920833769206,-0.0771204235790171,7.78056467874901,5.84828813281299,-24.8346569396644
kodim04,gauss,method_1,1.4,3,31.1946114909302,31.0645340591554,-0.41698686265915,0.95997698115759,0.961630932957006,0.172290776954081,4.89240041702865,4.43493553972706,-9.35051995558931
kodim05,gauss,method_1,1.4,3,25.809512559855,24.5004640595539,-5.07196134473773,0.872277366064175,0.845196376097168,-3.10463059350036,4.45431318800229,4.12745120263982,-7.33810065809632
