name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,method_1,1.1,5,26.1589663960723,23.6000771951981,-9.78207304573916,0.814127189487225,0.677118016417356,-16.8289641764898,5.26153663626786,5.15264836504384,-2.06951464470388
kodim02,gauss,method_1,1.1,5,30.1968195832686,29.3917737728886,-2.6659953647105,0.983046643443474,0.97972755786821,-0.337632562747785,5.84949480761276,4.89710497494107,-16.2815741187121
kodim03,gauss,method_1,1.1,5,31.2347025857045,30.6836472410964,-1.76424072902925,0.959660928342066,0.957401437236638,-0.235446816547081,7.78056467874901,6.09318269691782,-21.6871403490793
kodim04,gauss,method_1,1.1,5,31.1946114909302,30.8963405896724,-0.956161615747295,0.95997698115759,0.961010670338293,0.107678538235027,4.89240041702865,4.85246151929021,-0.816345644960467
kodim05,gauss,method_1,1.1,5,25.809512559855,23.6580786251855,-8.33581777137423,0.872277366064175,0.811005453059174,-7.02436121683036,4.45431318800229,5.44452544921672,22.2304139700275
